date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:54:02	21824/21824	---MCZ	200	added ('OK')	application/font-woff	etag:%22ac5c2842bbaf604837feff76409d6280-ssl-df%22	https://blackbb.netlify.app/light/assets/css/fonts/WVXGRJSIWZMMU3GMCECSMS25K4A7IYJ6.woff	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/WVXGRJSIWZMMU3GMCECSMS25K4A7IYJ6.woff	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:03	49600/49600	---M--	200	added ('OK')	font/ttf	etag:%2255bb84615ffe2ef04a1d711c8fbf0dbe-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/WVXGRJSIWZMMU3GMCECSMS25K4A7IYJ6.ttf	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/WVXGRJSIWZMMU3GMCECSMS25K4A7IYJ6.ttf	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:03	18284/18284	---M--	200	added ('OK')	font/woff2	etag:%22d82e5b4d6d0ef73acade7cb76d0a5ea0-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/XC2TPU77ZSIZ763MAC5VJ3UR5CFCFBES.woff2	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/XC2TPU77ZSIZ763MAC5VJ3UR5CFCFBES.woff2	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:04	23824/23824	---MCZ	200	added ('OK')	application/font-woff	etag:%2210b58389f65c88c3412a9d34a80f9c50-ssl-df%22	https://blackbb.netlify.app/light/assets/css/fonts/XC2TPU77ZSIZ763MAC5VJ3UR5CFCFBES.woff	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/XC2TPU77ZSIZ763MAC5VJ3UR5CFCFBES.woff	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:04	51456/51456	---M--	200	added ('OK')	font/ttf	etag:%2238b67dda2769569af9d36b23092ce1b2-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/XC2TPU77ZSIZ763MAC5VJ3UR5CFCFBES.ttf	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/XC2TPU77ZSIZ763MAC5VJ3UR5CFCFBES.ttf	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:05	18204/18204	---M--	200	added ('OK')	font/woff2	etag:%22fee5ea2d4bcde7921322d631a46570cd-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/AIIHF6VP5NXQLXGRHLAA7UNZ4UCMUEE7.woff2	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/AIIHF6VP5NXQLXGRHLAA7UNZ4UCMUEE7.woff2	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:05	23928/23928	---MCZ	200	added ('OK')	application/font-woff	etag:%2292301c3448d4776400bc0580c09aeba5-ssl-df%22	https://blackbb.netlify.app/light/assets/css/fonts/AIIHF6VP5NXQLXGRHLAA7UNZ4UCMUEE7.woff	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/AIIHF6VP5NXQLXGRHLAA7UNZ4UCMUEE7.woff	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:06	51244/51244	---M--	200	added ('OK')	font/ttf	etag:%225a5d208741612d984c26d2d51146a4b8-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/AIIHF6VP5NXQLXGRHLAA7UNZ4UCMUEE7.ttf	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/AIIHF6VP5NXQLXGRHLAA7UNZ4UCMUEE7.ttf	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:06	18324/18324	---M--	200	added ('OK')	font/woff2	etag:%222fc6916a863e868307a32e51461e0644-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/6SKIM7MFNDCQT6WO2N4KWOESBLYOY2XU.woff2	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/6SKIM7MFNDCQT6WO2N4KWOESBLYOY2XU.woff2	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:08	23972/23972	---MCZ	200	added ('OK')	application/font-woff	etag:%227d998aa0696290122c7be05c094e91e0-ssl-df%22	https://blackbb.netlify.app/light/assets/css/fonts/6SKIM7MFNDCQT6WO2N4KWOESBLYOY2XU.woff	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/6SKIM7MFNDCQT6WO2N4KWOESBLYOY2XU.woff	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:08	51164/51164	---M--	200	added ('OK')	font/ttf	etag:%2291aa0699bf60fae6633ee9885f1a4116-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/6SKIM7MFNDCQT6WO2N4KWOESBLYOY2XU.ttf	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/6SKIM7MFNDCQT6WO2N4KWOESBLYOY2XU.ttf	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:09	18316/18316	---M--	200	added ('OK')	font/woff2	etag:%229692606ab988b981f02c9aeeeaba8940-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/X2THLDOFEBLY3EKHLTXTZUTM5NBVJJHA.woff2	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/X2THLDOFEBLY3EKHLTXTZUTM5NBVJJHA.woff2	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:09	24032/24032	---MCZ	200	added ('OK')	application/font-woff	etag:%22e570bd29e3b554d5f60efe8ea8bc1be7-ssl-df%22	https://blackbb.netlify.app/light/assets/css/fonts/X2THLDOFEBLY3EKHLTXTZUTM5NBVJJHA.woff	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/X2THLDOFEBLY3EKHLTXTZUTM5NBVJJHA.woff	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:10	50876/50876	---M--	200	added ('OK')	font/ttf	etag:%22d2cf2bb1bcc600f4924114896caeee79-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/X2THLDOFEBLY3EKHLTXTZUTM5NBVJJHA.ttf	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/X2THLDOFEBLY3EKHLTXTZUTM5NBVJJHA.ttf	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:11	16944/16944	---M--	200	added ('OK')	font/woff2	etag:%22726bd59aaa854fe163af9ef8923adbdf-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/WHAJCIXXU77AIAKKE25O64UOKO42ULKP.woff2	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/WHAJCIXXU77AIAKKE25O64UOKO42ULKP.woff2	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:11	22328/22328	---MCZ	200	added ('OK')	application/font-woff	etag:%228adc3e9421c97d581d098b248e1e6da5-ssl-df%22	https://blackbb.netlify.app/light/assets/css/fonts/WHAJCIXXU77AIAKKE25O64UOKO42ULKP.woff	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/WHAJCIXXU77AIAKKE25O64UOKO42ULKP.woff	(from https://blackbb.netlify.app/light/assets/css/global.css)
00:54:12	49140/49140	---M--	200	added ('OK')	font/ttf	etag:%225e363fb10c507e8543ba6ced65878614-ssl%22	https://blackbb.netlify.app/light/assets/css/fonts/WHAJCIXXU77AIAKKE25O64UOKO42ULKP.ttf	C:/My%20Web%20Sites/port2/blackbb.netlify.app/light/assets/css/fonts/WHAJCIXXU77AIAKKE25O64UOKO42ULKP.ttf	(from https://blackbb.netlify.app/light/assets/css/global.css)
